date,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,Day_of_Week,Month,month,day_of_week,is_weekend,quarter,usage_cpu_lag1,usage_cpu_lag3,usage_cpu_lag7,cpu_roll_mean_7,cpu_roll_max_7,cpu_roll_min_7,cpu_roll_mean_30,cpu_roll_max_30,cpu_roll_min_30,cpu_total,cpu_utilization,storage_allocated,storage_efficiency,weather_index,power_outage_flag,price_change,region_EAST US,region_NORTH EUROPE,region_SOUTHEAST ASIA,region_WEST US,resource_type_Container,resource_type_Storage,resource_type_VM,Region,ResourceType
09-01-2023,70,1297,296,89.87,1.03,0,0,1,1,0,0,1,69,82,96,72.14285714,88,60,75.88888889,96,60,99,0.707070707,1995,0.650125313,2,0,-0.019439578,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
09-01-2023,77,1378,346,89.87,1.03,0,0,1,1,0,0,1,97,51,66,71.14285714,97,51,73,97,51,99,0.777777778,1994,0.69107322,2,0,0.037665076,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
09-01-2023,53,1046,391,89.87,1.03,0,0,1,1,0,0,1,74,75,55,69.28571429,80,53,68.44444444,80,53,99,0.535353535,1992,0.525100402,0,0,0.049633434,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
09-01-2023,98,516,371,89.87,1.03,0,0,1,1,0,0,1,84,53,53,73.28571429,98,53,71.44444444,98,53,99,0.98989899,1995,0.258646617,2,0,-0.013169047,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
10-01-2023,77,657,245,90.92,0.86,0,1,1,1,1,0,1,85,66,93,83.42857143,98,66,86.1,98,66,99,0.777777778,1994,0.329488465,0,0,-0.005138937,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
10-01-2023,55,598,432,90.92,0.86,0,1,1,1,1,0,1,82,73,85,76.42857143,94,55,80.5,94,55,99,0.555555556,1992,0.300200803,1,0,0.022207094,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
10-01-2023,86,779,380,90.92,0.86,0,1,1,1,1,0,1,97,55,57,77.42857143,97,55,75.5,97,55,99,0.868686869,1995,0.39047619,2,0,0.038619578,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
10-01-2023,80,1622,387,90.92,0.86,0,1,1,1,1,0,1,52,65,89,76.85714286,98,52,74.5,98,52,99,0.808080808,1994,0.813440321,1,0,0.009304433,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
10-01-2023,82,1639,390,90.92,0.86,0,1,1,1,1,0,1,82,55,67,75.28571429,97,55,73.2,97,53,99,0.828282828,1992,0.822791165,0,0,-0.01084743,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
10-01-2023,70,1427,360,90.92,0.86,0,1,1,1,1,0,1,95,69,73,82.28571429,95,69,80,99,52,99,0.707070707,1995,0.715288221,2,0,-0.008737816,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
10-01-2023,52,627,217,90.92,0.86,0,1,1,1,1,0,1,94,69,94,74.57142857,98,50,74,98,50,99,0.525252525,1994,0.31444333,0,0,0.019561815,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
10-01-2023,74,1065,257,90.92,0.86,0,1,1,1,1,0,1,76,90,64,79.71428571,98,50,76.9,98,50,99,0.747474747,1992,0.534638554,1,0,-0.049678174,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
10-01-2023,52,1185,479,90.92,0.86,0,1,1,1,1,0,1,70,88,73,69.14285714,88,52,73.5,96,52,99,0.525252525,1995,0.593984962,0,0,0.011958934,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
10-01-2023,99,1811,350,90.92,0.86,0,1,1,1,1,0,1,77,60,73,74.85714286,99,51,75.6,99,51,99,1,1994,0.908224674,2,0,-0.014450699,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
10-01-2023,51,654,472,90.92,0.86,0,1,1,1,1,0,1,53,80,66,67.14285714,80,51,66.7,80,51,99,0.515151515,1992,0.328313253,2,0,0.029419733,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
10-01-2023,89,1916,498,90.92,0.86,0,1,1,1,1,0,1,98,56,84,74,98,53,73.2,98,53,99,0.898989899,1995,0.960401003,1,0,-0.040700936,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
11-01-2023,97,1562,369,114.66,0.98,0,2,1,1,2,0,1,77,98,91,84.28571429,98,66,87.09090909,98,66,99,0.97979798,1994,0.78335005,0,0,0.008820227,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
11-01-2023,75,1420,212,114.66,0.98,0,2,1,1,2,0,1,55,61,77,76.14285714,94,55,80,94,55,99,0.757575758,1992,0.712851406,2,1,-0.001902711,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
11-01-2023,56,535,372,114.66,0.98,0,2,1,1,2,0,1,86,81,57,77.28571429,97,55,73.72727273,97,55,99,0.565656566,1995,0.268170426,1,0,0.014232553,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
11-01-2023,69,820,463,114.66,0.98,0,2,1,1,2,0,1,80,90,97,72.85714286,98,52,74,98,52,99,0.696969697,1994,0.411233701,2,0,-0.043514641,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
11-01-2023,95,899,341,114.66,0.98,0,2,1,1,2,0,1,82,97,73,78.42857143,97,55,75.18181818,97,53,99,0.95959596,1992,0.451305221,2,0,0.007998379,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
11-01-2023,61,970,342,114.66,0.98,0,2,1,1,2,0,1,70,69,93,77.71428571,95,61,78.27272727,99,52,99,0.616161616,1995,0.486215539,0,0,0.006148459,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
11-01-2023,77,1877,487,114.66,0.98,0,2,1,1,2,0,1,52,82,50,78.42857143,98,52,74.27272727,98,50,99,0.777777778,1994,0.941323972,2,0,0.006066009,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
11-01-2023,72,1353,250,114.66,0.98,0,2,1,1,2,0,1,74,98,50,82.85714286,98,72,76.45454545,98,50,99,0.727272727,1992,0.679216867,0,0,0.010348767,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
11-01-2023,74,1074,389,114.66,0.98,0,2,1,1,2,0,1,52,69,63,70.71428571,88,52,73.54545455,96,52,99,0.747474747,1995,0.538345865,2,0,0.017646794,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
11-01-2023,71,813,257,114.66,0.98,0,2,1,1,2,0,1,99,97,58,76.71428571,99,51,75.18181818,99,51,99,0.717171717,1994,0.40772317,1,0,0.0304989,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
11-01-2023,71,804,379,114.66,0.98,0,2,1,1,2,0,1,51,74,75,66.57142857,80,51,67.09090909,80,51,99,0.717171717,1992,0.403614458,2,0,-0.023017928,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
11-01-2023,91,1337,470,114.66,0.98,0,2,1,1,2,0,1,89,84,81,75.42857143,98,53,74.81818182,98,53,99,0.919191919,1995,0.670175439,0,0,0.032504941,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
12-01-2023,92,943,300,100.68,0.86,0,3,1,1,3,0,1,97,85,81,85.85714286,98,66,87.5,98,66,99,0.929292929,1994,0.472918756,0,0,-0.000174432,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
12-01-2023,82,763,252,100.68,0.86,0,3,1,1,3,0,1,75,82,94,74.42857143,93,55,80.16666667,94,55,99,0.828282828,1992,0.383032129,1,0,-0.042294172,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
12-01-2023,93,504,302,100.68,0.86,0,3,1,1,3,0,1,56,97,85,78.42857143,97,55,75.33333333,97,55,99,0.939393939,1995,0.252631579,2,0,-0.044144907,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
12-01-2023,53,1273,246,100.68,0.86,0,3,1,1,3,0,1,69,52,56,72.42857143,98,52,72.25,98,52,99,0.535353535,1994,0.638415246,2,0,-0.016576168,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
12-01-2023,84,1322,343,100.68,0.86,0,3,1,1,3,0,1,95,82,77,79.42857143,97,55,75.91666667,97,53,99,0.848484848,1992,0.663654618,1,0,0.028489698,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
12-01-2023,62,869,323,100.68,0.86,0,3,1,1,3,0,1,61,95,94,73.14285714,95,61,76.91666667,99,52,99,0.626262626,1995,0.435588972,2,0,0.020768093,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
12-01-2023,91,1156,319,100.68,0.86,0,3,1,1,3,0,1,77,94,77,80.42857143,98,52,75.66666667,98,50,99,0.919191919,1994,0.579739218,2,0,0.028861496,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
12-01-2023,68,1581,428,100.68,0.86,0,3,1,1,3,0,1,72,76,93,79.28571429,98,68,75.75,98,50,99,0.686868687,1992,0.793674699,0,0,0.001726906,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
12-01-2023,75,616,478,100.68,0.86,0,3,1,1,3,0,1,74,70,60,72.85714286,88,52,73.66666667,96,52,99,0.757575758,1995,0.30877193,2,0,-0.0059801,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
12-01-2023,58,1512,328,100.68,0.86,0,3,1,1,3,0,1,71,77,82,73.28571429,99,51,73.75,99,51,99,0.585858586,1994,0.758274824,2,0,-0.035254747,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
12-01-2023,50,1301,295,100.68,0.86,0,3,1,1,3,0,1,71,53,62,64.85714286,80,50,65.66666667,80,50,99,0.505050505,1992,0.65311245,1,0,-0.017180725,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
12-01-2023,97,987,436,100.68,0.86,0,3,1,1,3,0,1,91,98,57,81.14285714,98,53,76.66666667,98,53,99,0.97979798,1995,0.494736842,1,0,-0.006598063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
13-01-2023,50,1795,388,94.56,1.01,0,4,1,1,4,0,1,92,77,86,80.71428571,98,50,84.61538462,98,50,99,0.505050505,1994,0.900200602,0,0,-0.041139957,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
13-01-2023,88,1203,268,94.56,1.01,0,4,1,1,4,0,1,82,55,93,73.71428571,88,55,80.76923077,94,55,99,0.888888889,1992,0.603915663,2,0,-0.027938805,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
13-01-2023,71,1360,446,94.56,1.01,0,4,1,1,4,0,1,93,86,81,77,97,55,75,97,55,99,0.717171717,1995,0.681704261,2,0,0.009822529,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
13-01-2023,52,1599,353,94.56,1.01,0,4,1,1,4,0,1,53,80,98,65.85714286,90,52,70.69230769,98,52,99,0.525252525,1994,0.801905717,2,0,0.023566311,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
13-01-2023,65,1958,285,94.56,1.01,0,4,1,1,4,0,1,84,82,61,80,97,55,75.07692308,97,53,99,0.656565657,1992,0.982931727,0,0,0.049834751,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
13-01-2023,78,1743,268,94.56,1.01,0,4,1,1,4,0,1,62,70,86,72,95,61,77,99,52,99,0.787878788,1995,0.873684211,0,0,0.043311333,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
13-01-2023,96,1508,293,94.56,1.01,0,4,1,1,4,0,1,91,52,98,80.14285714,96,52,77.23076923,98,50,99,0.96969697,1994,0.756268806,1,0,0.01425652,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
13-01-2023,95,1457,403,94.56,1.01,0,4,1,1,4,0,1,68,74,77,81.85714286,98,68,77.23076923,98,50,99,0.95959596,1992,0.731425703,0,0,-0.007875195,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
13-01-2023,65,717,238,94.56,1.01,0,4,1,1,4,0,1,75,52,82,70.42857143,88,52,73,96,52,99,0.656565657,1995,0.359398496,2,0,0.013617736,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
13-01-2023,85,1812,453,94.56,1.01,0,4,1,1,4,0,1,58,99,51,78.14285714,99,58,74.61538462,99,51,99,0.858585859,1994,0.908726179,2,0,0.028565162,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
13-01-2023,79,856,222,94.56,1.01,0,4,1,1,4,0,1,50,51,75,65.42857143,80,50,66.69230769,80,50,99,0.797979798,1992,0.429718876,0,0,-0.038166381,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
13-01-2023,59,1623,489,94.56,1.01,0,4,1,1,4,0,1,97,89,53,82,98,56,75.30769231,98,53,99,0.595959596,1995,0.813533835,2,0,-0.009009511,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
14-01-2023,80,1261,346,88.49,1.04,1,5,1,1,5,1,1,50,97,66,82.71428571,98,50,84.28571429,98,50,99,0.808080808,1994,0.632397192,2,0,0.033980229,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
14-01-2023,81,1268,203,88.49,1.04,1,5,1,1,5,1,1,88,75,73,74.85714286,88,55,80.78571429,94,55,99,0.818181818,1992,0.636546185,0,0,-0.011616705,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
14-01-2023,65,1291,446,88.49,1.04,1,5,1,1,5,1,1,71,56,55,78.42857143,97,56,74.28571429,97,55,99,0.656565657,1995,0.647117794,0,0,0.007187227,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
14-01-2023,51,996,359,88.49,1.04,1,5,1,1,5,1,1,52,69,65,63.85714286,90,51,69.28571429,98,51,99,0.515151515,1994,0.499498495,2,0,0.008776936,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
14-01-2023,76,1351,351,88.49,1.04,1,5,1,1,5,1,1,65,95,55,83,97,65,75.14285714,97,53,99,0.767676768,1992,0.678212851,2,0,-0.031552375,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
14-01-2023,61,1189,362,88.49,1.04,1,5,1,1,5,1,1,78,61,69,70.85714286,95,61,75.85714286,99,52,99,0.616161616,1995,0.595989975,2,0,-0.013776456,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
14-01-2023,82,1456,378,88.49,1.04,1,5,1,1,5,1,1,96,77,69,82,96,52,77.57142857,98,50,99,0.828282828,1994,0.730190572,1,0,-0.016548871,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
14-01-2023,92,1791,264,88.49,1.04,1,5,1,1,5,1,1,95,72,90,82.14285714,98,68,78.28571429,98,50,99,0.929292929,1992,0.899096386,1,0,-0.047380329,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
14-01-2023,82,1691,242,88.49,1.04,1,5,1,1,5,1,1,65,74,88,69.57142857,82,52,73.64285714,96,52,99,0.828282828,1995,0.847619048,1,0,-0.047580824,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
14-01-2023,93,784,211,88.49,1.04,1,5,1,1,5,1,1,85,71,60,82.85714286,99,58,75.92857143,99,51,99,0.939393939,1994,0.393179539,0,0,0.033169704,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
14-01-2023,80,1825,452,88.49,1.04,1,5,1,1,5,1,1,79,71,80,65.42857143,80,50,67.64285714,80,50,99,0.808080808,1992,0.916164659,1,0,-0.022692919,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
14-01-2023,99,534,414,88.49,1.04,1,5,1,1,5,1,1,59,91,56,88.14285714,99,59,77,99,53,99,1,1995,0.267669173,0,0,0.001807877,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
15-01-2023,66,589,463,93.99,0.97,1,6,1,1,6,1,1,80,92,98,78.14285714,97,50,83.06666667,98,50,99,0.666666667,1994,0.295386158,0,0,-0.020127443,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
15-01-2023,78,1469,289,93.99,0.97,1,6,1,1,6,1,1,81,82,61,77.28571429,88,55,80.6,94,55,99,0.787878788,1992,0.737449799,1,0,0.044067925,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
15-01-2023,83,614,304,93.99,0.97,1,6,1,1,6,1,1,65,93,81,78.71428571,97,56,74.86666667,97,55,99,0.838383838,1995,0.307769424,1,0,-0.024070324,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
15-01-2023,56,1719,313,93.99,0.97,1,6,1,1,6,1,1,51,53,90,59,80,51,68.4,98,51,99,0.565656566,1994,0.862086259,1,0,-0.007034319,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
15-01-2023,94,1598,416,93.99,0.97,1,6,1,1,6,1,1,76,84,97,82.57142857,95,65,76.4,97,53,99,0.949494949,1992,0.802208835,2,0,0.037273025,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
15-01-2023,70,1520,448,93.99,0.97,1,6,1,1,6,1,1,61,62,69,71,95,61,75.46666667,99,52,99,0.707070707,1995,0.761904762,1,0,0.034193357,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
15-01-2023,85,1917,391,93.99,0.97,1,6,1,1,6,1,1,82,91,82,82.42857143,96,52,78.06666667,98,50,99,0.858585859,1994,0.961384152,2,0,-0.031389858,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
15-01-2023,84,1622,235,93.99,0.97,1,6,1,1,6,1,1,92,68,98,80.14285714,95,68,78.66666667,98,50,99,0.848484848,1992,0.814257028,0,0,0.030264331,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
15-01-2023,67,1508,295,93.99,0.97,1,6,1,1,6,1,1,82,75,69,69.28571429,82,52,73.2,96,52,99,0.676767677,1995,0.755889724,2,0,-0.004181311,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
15-01-2023,73,1162,389,93.99,0.97,1,6,1,1,6,1,1,93,58,97,79.42857143,99,58,75.73333333,99,51,99,0.737373737,1994,0.582748245,1,0,-0.001703113,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
15-01-2023,81,536,467,93.99,0.97,1,6,1,1,6,1,1,80,50,74,66.42857143,81,50,68.53333333,81,50,99,0.818181818,1992,0.269076305,0,0,-0.036652003,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
15-01-2023,98,778,416,93.99,0.97,1,6,1,1,6,1,1,99,97,84,90.14285714,99,59,78.4,99,53,99,0.98989899,1995,0.389974937,0,0,-0.041939849,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
16-01-2023,84,1372,485,93.98,1.19,0,0,1,1,0,0,1,66,50,85,78,97,50,83.125,98,50,99,0.848484848,1994,0.688064193,0,0,0.022793931,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
16-01-2023,66,561,283,93.98,1.19,0,0,1,1,0,0,1,78,88,82,75,88,55,79.6875,94,55,99,0.666666667,1992,0.281626506,2,0,-0.000353885,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
16-01-2023,97,1228,386,93.98,1.19,0,0,1,1,0,0,1,83,71,97,78.71428571,97,56,76.25,97,55,99,0.97979798,1995,0.615538847,1,0,-0.00631493,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
16-01-2023,68,676,299,93.98,1.19,0,0,1,1,0,0,1,56,52,52,61.28571429,80,51,68.375,98,51,99,0.686868687,1994,0.339017051,0,0,0.022950823,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
16-01-2023,61,944,432,93.98,1.19,0,0,1,1,0,0,1,94,65,82,79.57142857,95,61,75.4375,97,53,99,0.616161616,1992,0.473895582,0,0,0.02655129,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
16-01-2023,68,575,464,93.98,1.19,0,0,1,1,0,0,1,70,78,95,67.14285714,78,61,75,99,52,99,0.686868687,1995,0.288220551,0,0,-0.034109183,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
16-01-2023,56,1217,422,93.98,1.19,0,0,1,1,0,0,1,85,96,94,77,96,52,76.6875,98,50,99,0.565656566,1994,0.610330993,2,0,0.011022515,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
16-01-2023,68,1890,343,93.98,1.19,0,0,1,1,0,0,1,84,95,76,79,95,68,78,98,50,99,0.686868687,1992,0.948795181,2,0,-0.036464592,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
16-01-2023,54,1622,224,93.98,1.19,0,0,1,1,0,0,1,67,65,70,67,82,52,72,96,52,99,0.545454545,1995,0.813032581,1,0,0.025137509,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
16-01-2023,70,1674,343,93.98,1.19,0,0,1,1,0,0,1,73,85,77,78.42857143,99,58,75.375,99,51,99,0.707070707,1994,0.839518556,2,0,0.015695516,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
16-01-2023,88,608,380,93.98,1.19,0,0,1,1,0,0,1,81,79,53,71.42857143,88,50,69.75,88,50,99,0.888888889,1992,0.305220884,0,0,0.045661462,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
16-01-2023,91,1709,422,93.98,1.19,0,0,1,1,0,0,1,98,59,98,89.14285714,99,59,79.1875,99,53,99,0.919191919,1995,0.856641604,1,0,-0.043104198,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
17-01-2023,54,1686,414,99.87,0.89,0,1,1,1,1,0,1,84,80,77,74.71428571,97,50,81.41176471,98,50,99,0.545454545,1994,0.84553661,0,0,-0.044294528,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
17-01-2023,78,734,345,99.87,0.89,0,1,1,1,1,0,1,66,81,55,78.28571429,88,66,79.58823529,94,55,99,0.787878788,1992,0.368473896,0,0,-0.021781293,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
17-01-2023,96,1087,208,99.87,0.89,0,1,1,1,1,0,1,97,65,86,80.14285714,97,56,77.41176471,97,55,99,0.96969697,1995,0.544862155,2,0,-0.023829432,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
17-01-2023,59,1453,452,99.87,0.89,0,1,1,1,1,0,1,68,51,80,58.28571429,69,51,67.82352941,98,51,99,0.595959596,1994,0.728686058,1,0,-0.02530212,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
17-01-2023,87,1697,340,99.87,0.89,0,1,1,1,1,0,1,61,76,82,80.28571429,95,61,76.11764706,97,53,99,0.878787879,1992,0.851907631,2,0,0.040625458,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
17-01-2023,89,669,482,99.87,0.89,0,1,1,1,1,0,1,68,61,70,69.85714286,89,61,75.82352941,99,52,99,0.898989899,1995,0.335338346,2,0,-0.02504538,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
17-01-2023,51,528,364,99.87,0.89,0,1,1,1,1,0,1,56,82,52,76.85714286,96,51,75.17647059,98,50,99,0.515151515,1994,0.264794383,1,0,-0.022805027,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
17-01-2023,87,838,335,99.87,0.89,0,1,1,1,1,0,1,68,92,74,80.85714286,95,68,78.52941176,98,50,99,0.878787879,1992,0.420682731,0,0,0.025939826,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
17-01-2023,97,1888,344,99.87,0.89,0,1,1,1,1,0,1,54,82,52,73.42857143,97,54,73.47058824,97,52,99,0.97979798,1995,0.946365915,0,0,-0.005026016,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
17-01-2023,56,716,331,99.87,0.89,0,1,1,1,1,0,1,70,93,99,72.28571429,93,56,74.23529412,99,51,99,0.565656566,1994,0.359077232,1,0,0.027671056,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
17-01-2023,85,1593,451,99.87,0.89,0,1,1,1,1,0,1,88,80,51,76.28571429,88,50,70.64705882,88,50,99,0.858585859,1992,0.799698795,0,0,-0.043463384,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
17-01-2023,80,944,381,99.87,0.89,0,1,1,1,1,0,1,91,99,89,87.85714286,99,59,79.23529412,99,53,99,0.808080808,1995,0.473182957,1,0,-0.001242881,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
18-01-2023,88,590,401,108.23,0.88,0,2,1,1,2,0,1,54,66,97,73.42857143,92,50,81.77777778,98,50,99,0.888888889,1994,0.295887663,1,0,-0.04663864,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
18-01-2023,75,538,325,108.23,0.88,0,2,1,1,2,0,1,78,78,75,78.28571429,88,66,79.33333333,94,55,99,0.757575758,1992,0.270080321,2,0,-0.04373468,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
18-01-2023,52,672,340,108.23,0.88,0,2,1,1,2,0,1,96,83,56,79.57142857,97,52,76,97,52,99,0.525252525,1995,0.336842105,1,1,0.040643745,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
18-01-2023,99,1743,325,108.23,0.88,0,2,1,1,2,0,1,59,56,69,62.57142857,99,51,69.55555556,99,51,99,1,1994,0.874122367,2,0,-0.036075463,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
18-01-2023,69,975,200,108.23,0.88,0,2,1,1,2,0,1,87,94,95,76.57142857,94,61,75.72222222,97,53,99,0.696969697,1992,0.489457831,0,0,0.003242068,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
